dealid,Actuals,Weight,Leads UW,dealvalue,Stage,Region,industry,billingtype,solcategory,projectType,businessimpact
2178,40000,1.0,0,280000.0,0,7,16,0,0,4,0
1735,5280,1.0,5280,63200.0,0,6,11,2,2,0,0
1835,59360,1.0,67848,408000.0,0,6,22,2,2,3,0
2086,0,0.9,58240,393200.0,1,6,15,0,0,4,0
2011,56320,0.9,63360,166400.0,1,6,17,2,2,4,0
2012,14080,1.0,14080,41600.0,0,6,17,2,2,4,0
2115,25680,1.0,57816,124020.0,0,6,22,2,2,4,0
2109,81840,1.0,98736,336600.0,0,3,11,2,2,0,0
1966,0,0.9,16896,30720.0,1,6,22,2,2,3,0
584,0,1.0,12264,242500.0,0,6,20,0,0,4,0
1761,14321,1.0,14321,164000.0,0,6,11,2,2,0,0
1226,5880,1.0,6186,68040.0,0,7,20,2,2,4,0
1476,0,1.0,16923,50000.0,0,7,16,0,0,4,0
1019,0,1.0,1936,9800.0,0,6,18,0,0,3,0
1778,0,1.0,1523,13570.0,0,5,4,0,2,4,0
1141,22500,1.0,28579,90000.0,0,6,4,0,0,4,0
1765,24000,1.0,39000,60000.0,0,6,4,0,0,3,0
1702,0,1.0,16296,90000.0,0,6,23,0,0,3,0
1681,0,1.0,384,105000.0,0,5,1,0,0,3,0
1744,163720,1.0,163720,818600.0,0,6,17,0,2,0,0
1329,37600,1.0,79800,394800.0,0,6,23,0,0,3,2
1419,7800,1.0,7800,468000.0,0,6,17,0,0,4,0
1653,33880,1.0,42000,170880.0,0,6,23,0,0,4,2
1733,15840,1.0,15840,181000.0,0,6,11,2,2,0,0
1721,15590,1.0,15590,178577.0,0,6,11,2,2,0,0
2019,20160,1.0,0,41280.0,0,7,20,2,2,4,0
1533,15840,1.0,15840,318240.0,0,6,11,2,0,0,0
1590,25000,1.0,70280,1158378.0,0,6,4,2,0,0,0
1643,75240,1.0,79200,1123200.0,0,6,19,2,0,0,0
1708,58489,1.0,67373,382800.0,0,2,11,2,2,0,0
1740,121230,0.9,190080,1502000.0,11,6,19,2,2,0,2
1707,84546,1.0,88282,501600.0,0,4,11,2,2,0,0
1711,67914,1.0,83345,473550.0,0,0,11,2,2,0,0
1709,80665,1.0,80441,457050.0,0,3,11,2,2,0,0
1734,4351,1.0,4351,49800.0,0,6,11,2,2,0,0
1915,11200,1.0,12320,72800.0,0,2,15,2,0,4,0
1825,28080,1.0,71280,671000.0,0,6,19,2,2,0,0
1519,11088,1.0,11616,59664.0,0,6,11,2,2,0,0
1322,0,1.0,55200,391200.0,0,6,20,2,2,4,0
1087,36400,1.0,36960,109200.0,0,7,16,2,0,3,0
1803,14400,1.0,95840,518400.0,0,6,15,2,2,0,2
1802,0,1.0,96800,468000.0,0,5,16,2,0,4,0
1820,34080,1.0,44000,261040.0,0,7,20,2,2,4,0
1856,57120,1.0,102080,464800.0,0,6,15,2,0,0,0
1989,0,0.9,18876,146256.0,1,6,11,2,2,0,0
1671,55000,1.0,55968,660000.0,0,6,11,2,2,0,0
1455,41250,1.0,48333,290000.0,0,5,20,0,2,4,0
1262,0,1.0,22000,110000.0,0,6,1,0,0,3,0
1454,28750,1.0,45000,270000.0,0,5,20,0,2,4,0
1912,117050,1.0,260923,1424680.0,0,6,11,0,2,4,0
1736,0,1.0,9383,190000.0,0,5,11,0,0,4,0
1882,0,1.0,4616,45000.0,0,1,1,0,0,3,0
1431,20584,1.0,23750,285000.0,0,6,19,0,2,0,0
1428,0,0.9,7917,79166.0,1,6,19,0,2,0,0
1822,13200,1.0,26400,79200.0,0,2,9,0,2,0,0
1741,0,0.9,14444,4500.0,1,7,16,0,0,4,2
1339,0,0.9,38500,135000.0,1,5,19,0,0,3,2
1823,5000,0.9,7700,60000.0,2,2,9,0,2,0,0
1824,15000,0.9,19000,185000.0,2,2,9,0,2,0,0
1955,0,0.9,31130,38670.0,1,7,12,0,0,4,0
2021,50000,1.0,97500,200000.0,0,6,19,0,0,4,0
2017,0,0.9,43493,135000.0,1,3,11,0,0,4,0
1055,10000,0.9,0,45000.0,1,3,1,0,0,3,0
1885,15000,0.9,0,60000.0,1,2,4,0,0,4,0
1913,60000,0.9,0,75000.0,1,6,11,0,2,0,0
1971,26000,1.0,0,130000.0,0,6,11,0,0,0,0
2067,16000,1.0,17600,104000.0,0,6,22,2,2,4,0
1831,5000,1.0,5290,15000.0,0,5,4,2,0,4,0
1993,31600,1.0,47334,395000.0,0,6,11,2,0,0,0
1869,3960,1.0,0,200000.0,0,7,16,0,2,3,0
1536,31231,1.0,26426,263730.0,0,3,20,0,0,0,0
1855,35100,1.0,65560,612800.0,0,6,15,0,0,0,0
1883,16700,1.0,11631,75600.0,0,7,16,0,0,3,0
2058,0,1.0,65173,184000.0,0,6,9,0,0,4,0
998,3130,1.0,10016,56300.0,0,5,14,0,0,3,0
1849,136600,1.0,136600,819600.0,0,6,17,0,0,0,0
1918,31410,1.0,58600,84800.0,0,3,20,0,2,3,0
1777,92568,1.0,151631,1075200.0,0,7,20,0,2,3,0
1475,0,1.0,13696,42000.0,0,6,4,0,0,4,0
1776,61500,1.0,90200,917600.0,0,6,15,0,0,0,0
1393,9000,1.0,11863,27500.0,0,5,18,0,2,3,0
1638,0,0.9,47053,89250.0,1,2,1,0,0,3,0
1348,0,1.0,17143,40000.0,0,6,23,0,0,3,0
1547,5670,1.0,5471,18900.0,0,5,4,0,0,4,0
1949,112500,1.0,112500,675000.0,0,5,11,0,2,4,0
1746,65760,1.0,48526,308400.0,0,6,17,0,0,4,0
1067,19500,1.0,23443,65000.0,0,5,4,0,0,4,0
1487,27600,0.9,12267,92000.0,1,2,21,0,0,3,0
1191,29250,1.0,28600,59100.0,0,7,15,0,0,3,0
2036,24900,0.9,23863,24900.0,1,6,17,0,0,4,0
2223,46800,1.0,2674,46800.0,0,6,17,0,2,4,0
1668,0,0.9,3629,7500.0,1,6,11,0,0,3,0
1723,0,0.9,66366,48000.0,1,6,4,0,0,4,0
2070,0,0.9,18461,47500.0,1,6,4,0,0,3,0
943,154500,1.0,115150,617920.0,0,6,4,0,0,4,0
2391,10000,0.0,0,28000.0,9,3,21,0,0,3,0
2571,23000,0.0,0,92423.0,9,6,18,0,0,4,0
2544,2500,0.0,0,8000.0,9,7,16,0,2,4,0
2480,18200,0.0,0,109200.0,9,7,16,2,0,4,0
2415,105000,0.0,0,140000.0,9,6,18,0,0,4,0
2413,26400,0.0,0,52800.0,9,6,17,0,2,4,0
2398,10000,0.0,0,50000.0,9,5,20,0,2,4,0
2394,8900,0.0,0,17800.0,9,5,18,0,0,4,0
2378,37000,0.0,0,210000.0,9,5,1,0,0,4,0
943,124000,1.0,109916,617920.0,0,6,4,0,0,4,0
2311,8400,0.9,0,8400.0,1,6,22,2,2,3,0
1653,20000,0.75,24823,170880.0,0,6,23,0,0,4,2
1671,55000,1.0,53424,660000.0,0,6,11,2,2,0,0
1672,0,0.3,8714,23000.0,4,3,15,0,0,3,0
1692,0,0.9,22500,22500.0,1,1,11,0,0,3,0
1702,0,0.75,11200,90000.0,0,6,23,0,0,3,0
1707,76692,1.0,84269,501600.0,0,4,11,2,2,0,0
1708,56021,1.0,64310,382800.0,0,2,11,2,2,0,0
1709,73181,1.0,76784,457050.0,0,3,11,2,2,0,0
1711,61644,1.0,79556,473550.0,0,0,11,2,2,0,0
1721,14173,1.0,14881,178577.0,0,6,11,2,2,0,0
1643,75240,1.0,75600,1123200.0,0,6,19,2,0,0,0
1723,0,1.0,21000,48000.0,0,6,4,0,0,4,0
1734,3955,1.0,4153,49800.0,0,6,11,2,2,0,0
1735,4800,1.0,5040,63200.0,0,6,11,2,2,0,0
1740,50000,0.9,100000,1502000.0,1,6,19,2,2,0,2
1744,163720,1.0,163720,818600.0,0,6,17,0,2,0,0
1746,50000,0.75,67736,308400.0,0,6,17,0,0,4,0
1761,13019,1.0,13670,164000.0,0,6,11,2,2,0,0
1765,6000,0.75,0,60000.0,0,6,4,0,0,3,0
1777,171212,0.75,165053,1075200.0,0,7,20,0,2,3,0
1778,0,0.75,1454,13570.0,0,5,4,0,2,4,0
1802,0,0.0,92400,468000.0,0,5,16,2,0,4,0
1733,14400,1.0,15120,181000.0,0,6,11,2,2,0,0
1638,44625,0.9,36750,89250.0,1,2,1,0,0,3,0
1590,24640,0.5,70280,1158378.0,0,6,4,2,0,0,0
1562,17000,0.75,12467,17000.0,0,5,18,0,2,4,0
998,0,0.75,7067,56300.0,0,5,14,0,0,3,0
1055,35000,0.9,27060,45000.0,1,3,1,0,0,3,0
1067,7832,1.0,11721,65000.0,0,5,4,0,0,4,0
1087,18200,1.0,18480,109200.0,0,7,16,2,0,3,0
1141,17500,1.0,0,90000.0,0,6,4,0,0,4,0
1191,29850,1.0,27900,59100.0,0,7,15,0,0,3,0
1226,5040,0.75,6186,68040.0,0,7,20,2,2,4,0
1245,0,0.3,60000,250000.0,4,6,23,0,0,3,0
1262,0,0.0,194,110000.0,0,6,1,0,0,3,0
1322,0,1.0,63000,391200.0,0,6,20,2,2,4,0
1329,30000,0.5,68039,394800.0,0,6,23,0,0,3,2
1339,0,0.9,19000,135000.0,1,5,19,0,0,3,2
1348,0,0.75,12537,40000.0,0,6,23,0,0,3,0
1393,4750,0.75,0,27500.0,0,5,18,0,2,3,0
1419,7800,1.0,7800,468000.0,0,6,17,0,0,4,0
1431,7917,1.0,23750,285000.0,0,6,19,0,2,0,0
1463,40000,1.0,32000,60000.0,0,6,11,0,0,3,0
1475,7000,0.75,6833,42000.0,0,6,4,0,0,4,0
1476,7000,0.75,16154,50000.0,0,7,16,0,0,4,0
1487,0,0.9,41106,92000.0,1,2,21,0,0,3,0
1519,10032,1.0,11088,59664.0,0,6,11,2,2,0,0
1533,14400,1.0,15120,318240.0,0,6,11,2,0,0,0
1536,27328,1.0,19219,263730.0,0,3,20,0,0,0,0
1803,14400,1.0,91484,518400.0,0,6,15,2,2,0,2
1820,37480,1.0,42000,261040.0,0,7,20,2,2,4,0
1776,0,1.0,86100,917600.0,0,6,15,0,0,0,0
1823,5000,0.5,7700,60000.0,1,2,9,0,2,0,0
2058,20000,1.0,98273,184000.0,0,6,9,0,0,4,0
2067,16000,1.0,16800,104000.0,0,6,22,2,2,4,0
1822,13200,0.5,13200,79200.0,0,2,9,0,2,0,0
2099,40000,0.9,0,160000.0,11,5,20,0,2,4,0
2102,0,0.9,29167,49875.0,1,1,11,0,0,4,0
2103,0,0.9,12845,40563.0,1,3,11,2,2,0,0
2109,79728,1.0,116424,336600.0,0,3,11,2,2,0,0
2110,15000,0.9,13696,22500.0,1,3,1,0,0,3,0
2115,38340,1.0,46368,124020.0,0,6,22,2,2,4,0
2128,15000,0.9,15000,15000.0,1,5,14,0,2,4,0
2157,0,0.9,53486,93600.0,1,6,4,0,0,4,0
2171,24096,1.0,16267,97800.0,0,5,4,0,0,4,0
2178,43941,1.0,120000,280000.0,0,7,16,0,0,4,0
2355,52500,0.0,0,56000.0,9,5,1,0,0,4,0
2202,0,1.0,42656,65000.0,0,5,4,0,0,4,0
2223,0,1.0,14709,46800.0,0,6,17,0,2,4,0
2227,0,0.9,20000,10000.0,1,5,18,0,0,4,0
2243,28932,0.3,0,197470.0,4,6,11,2,2,4,0
2272,10600,0.9,0,10600.0,1,6,18,0,0,4,0
2282,19440,0.9,0,19440.0,1,5,18,0,0,4,0
2283,17200,0.9,0,34400.0,1,5,18,0,2,4,0
2292,21850,0.9,0,41850.0,1,5,18,0,2,4,0
2303,18432,0.9,14000,978432.0,1,6,17,0,0,1,2
2044,0,0.3,15000,61900.0,4,2,11,0,0,3,0
2036,0,1.0,12450,24900.0,0,6,17,0,0,4,0
2070,0,0.3,77539,47500.0,4,6,4,0,0,3,0
2019,19200,1.0,20160,41280.0,0,7,20,2,2,4,0
1824,15000,0.5,19000,185000.0,1,2,9,0,2,0,0
1831,5000,1.0,4830,15000.0,0,5,4,2,0,4,0
1835,61680,1.0,64764,408000.0,0,6,22,2,2,3,0
1849,136600,1.0,136600,819600.0,0,6,17,0,0,0,0
1855,0,1.0,62580,612800.0,0,6,15,0,0,0,0
2021,50000,1.0,50000,200000.0,0,6,19,0,0,4,0
1869,3960,1.0,3960,200000.0,0,7,16,0,2,3,0
1885,45000,0.9,0,60000.0,1,2,4,0,0,4,0
1912,202000,1.0,163154,1424680.0,0,6,11,0,2,4,0
1913,15000,0.9,0,75000.0,1,6,11,0,2,0,0
1915,11200,1.0,11760,72800.0,0,2,15,2,0,4,0
1856,0,1.0,85440,464800.0,0,6,15,2,0,0,0
1949,112500,0.75,112500,675000.0,0,5,11,0,2,4,0
1934,0,0.3,98117,182800.0,4,6,19,0,0,3,0
2016,0,0.9,10560,33264.0,1,3,11,2,2,4,0
2012,12160,1.0,13440,41600.0,0,6,17,2,2,4,0
2011,49600,1.0,60480,166400.0,0,6,17,2,2,4,0
2017,0,0.9,60650,135000.0,1,3,11,0,0,4,0
1989,12144,0.9,18018,146256.0,1,6,11,2,2,0,0
1971,52000,1.0,34444,130000.0,0,6,11,0,0,0,0
1966,0,0.3,16128,30720.0,4,6,22,2,2,3,0
1958,0,0.3,25500,65500.0,4,2,21,0,0,4,0
2000,0,0.9,8500,35455.0,1,3,1,0,2,4,0
2480,36400,1.0,36960,109200.0,0,7,16,2,0,4,0
2664,17500,0.0,0,25000.0,9,5,18,0,0,3,0
2659,22000,0.0,0,48000.0,9,7,16,0,2,4,2
2656,40762,0.0,0,101650.0,9,7,18,0,0,4,0
2623,4000,0.1,0,24000.0,7,5,18,0,2,0,0
2618,2500,0.9,0,10000.0,1,6,4,0,0,0,0
2571,45000,1.0,48412,92423.0,0,6,18,0,0,4,0
2563,7200,0.9,0,80400.0,1,6,20,2,2,1,0
2557,10720,0.9,0,22440.0,1,7,16,0,2,4,0
2544,5500,0.9,0,8000.0,1,7,16,0,2,4,0
2441,7296,0.1,0,12672.0,7,3,11,2,2,4,0
2439,6864,0.9,0,6864.0,1,5,9,0,0,4,0
2432,0,0.5,29700,50000.0,4,6,19,0,0,4,0
1721,15590,1.0,15590,178577.0,0,6,11,2,2,0,0
1723,40000,1.0,0,48000.0,0,6,4,0,0,4,0
1733,15840,1.0,15840,181000.0,0,6,11,2,2,0,0
1734,4351,1.0,4351,49800.0,0,6,11,2,2,0,0
1735,5280,1.0,5280,63200.0,0,6,11,2,2,0,0
1740,50000,0.9,190080,1502000.0,11,6,19,2,2,0,2
1744,163720,1.0,163720,818600.0,0,6,17,0,2,0,0
1746,50000,1.0,67760,308400.0,0,6,17,0,0,4,0
1761,14321,1.0,14321,164000.0,0,6,11,2,2,0,0
1776,0,1.0,90200,917600.0,0,6,15,0,0,0,0
1711,71214,1.0,83345,473550.0,0,0,11,2,2,0,0
1777,152484,1.0,172913,1075200.0,0,7,20,0,2,3,0
1802,0,1.0,96800,468000.0,0,5,16,2,0,4,0
1803,14400,1.0,95840,518400.0,0,6,15,2,2,0,2
1820,42280,1.0,38560,261040.0,0,7,20,2,2,4,0
1822,13200,1.0,13200,79200.0,0,2,9,0,2,0,0
1823,5000,0.9,7700,60000.0,2,2,9,0,2,0,0
1824,15000,0.9,19000,185000.0,2,2,9,0,2,0,0
1825,0,1.0,71280,671000.0,0,6,19,2,2,0,0
1831,0,1.0,10120,15000.0,0,5,4,2,0,4,0
1835,61680,1.0,67848,408000.0,0,6,22,2,2,3,0
1855,0,1.0,65560,612800.0,0,6,15,0,0,0,0
1778,0,1.0,1523,13570.0,0,5,4,0,2,4,0
1709,82223,1.0,80441,457050.0,0,3,11,2,2,0,0
1708,64799,1.0,67373,382800.0,0,2,11,2,2,0,0
1707,80454,1.0,88282,501600.0,0,4,11,2,2,0,0
943,30459,1.0,57574,617920.0,0,6,4,0,0,4,0
998,0,1.0,7404,56300.0,0,5,14,0,0,3,0
1067,5168,1.0,0,65000.0,0,5,4,0,0,4,0
1226,6160,1.0,6186,68040.0,0,7,20,2,2,4,0
1262,0,1.0,203,110000.0,0,6,1,0,0,3,0
1322,0,1.0,52200,391200.0,0,6,20,2,2,4,0
1329,31200,1.0,23951,394800.0,0,6,23,0,0,3,2
1339,0,0.9,38000,135000.0,1,5,19,0,0,3,2
1348,0,1.0,9887,40000.0,0,6,23,0,0,3,0
1419,7800,1.0,7800,468000.0,0,6,17,0,0,4,0
1431,7917,1.0,23750,285000.0,0,6,19,0,2,0,0
1462,26250,0.5,0,75000.0,6,6,1,0,0,4,0
1463,20000,1.0,23158,60000.0,0,6,11,0,0,3,0
1475,7000,1.0,7167,42000.0,0,6,4,0,0,4,0
1476,3000,1.0,16923,50000.0,0,7,16,0,0,4,0
1519,11616,1.0,11616,59664.0,0,6,11,2,2,0,0
1533,15840,1.0,15840,318240.0,0,6,11,2,0,0,0
1536,11712,1.0,0,263730.0,0,3,20,0,0,0,0
1638,44625,1.0,28000,89250.0,0,2,1,0,0,3,0
1643,95040,1.0,79200,1123200.0,0,6,19,2,0,0,0
1653,29310,1.0,20723,170880.0,0,6,23,0,0,4,2
1671,55000,1.0,55968,660000.0,0,6,11,2,2,0,0
1702,0,1.0,3856,90000.0,0,6,23,0,0,3,0
1856,0,1.0,44800,464800.0,0,6,15,2,0,0,0
1869,3960,1.0,3960,200000.0,0,7,16,0,2,3,0
1849,136600,1.0,136600,819600.0,0,6,17,0,0,0,0
1912,227250,1.0,176349,1424680.0,0,6,11,0,2,4,0
1879,0,0.9,2112,9500.0,1,3,19,2,0,4,0
2226,0,0.9,10000,10000.0,1,5,4,0,0,4,0
2227,10000,0.9,0,10000.0,1,5,18,0,0,4,0
2228,42840,0.2,0,674520.0,1,6,9,0,2,4,0
2241,10000,0.9,0,10000.0,1,5,18,0,2,4,0
2243,86797,1.0,78144,197470.0,0,6,11,2,2,4,0
2265,5000,0.1,0,22500.0,7,6,4,0,0,4,0
2278,19090,0.5,0,150000.0,4,7,20,0,0,3,0
2283,17200,1.0,0,34400.0,0,5,18,0,2,4,0
2292,10000,0.9,0,41850.0,1,5,18,0,2,4,0
2295,0,0.9,36800,797000.0,1,5,1,0,3,4,0
2303,30720,1.0,56640,978432.0,0,6,17,0,0,1,2
2312,23100,0.9,20833,57750.0,1,1,11,0,0,4,0
2318,32883,1.0,40040,230000.0,0,6,11,2,0,4,0
2355,40000,0.9,0,56000.0,1,5,1,0,0,4,0
2384,8400,1.0,0,9000.0,0,6,20,2,0,4,0
2391,15000,0.9,24000,28000.0,1,3,21,0,0,3,0
2394,8900,0.9,0,17800.0,1,5,18,0,0,4,0
2398,40000,0.9,0,50000.0,1,5,20,0,2,4,0
2403,23160,1.0,0,324000.0,0,6,4,2,2,4,0
2411,21120,0.9,0,42240.0,1,7,20,2,0,4,0
2413,26400,1.0,36300,52800.0,0,6,17,0,2,4,0
2415,35000,1.0,1633,140000.0,0,6,18,0,0,4,0
2178,10000,1.0,0,280000.0,0,7,16,0,0,4,0
2175,27666,0.9,12917,101800.0,1,5,16,0,2,4,0
2202,0,1.0,14219,65000.0,0,5,4,0,0,4,0
2157,0,1.0,40114,93600.0,0,6,4,0,0,4,0
1915,11200,1.0,12320,72800.0,0,2,15,2,0,4,0
1934,100000,0.9,76396,182800.0,1,6,19,0,0,3,0
1949,112500,1.0,112500,675000.0,0,5,11,0,2,4,0
1954,0,0.4,30000,80000.0,4,1,11,0,0,4,0
1955,7734,0.9,0,38670.0,1,7,12,0,0,4,0
1971,52000,1.0,46129,130000.0,0,6,11,0,0,0,0
1989,6864,0.9,20328,146256.0,1,6,11,2,2,0,0
2171,32664,1.0,16333,97800.0,0,5,4,0,0,4,0
2000,7000,0.9,10346,35455.0,1,3,1,0,2,4,0
2011,56320,1.0,63360,166400.0,0,6,17,2,2,4,0
2012,14080,1.0,14080,41600.0,0,6,17,2,2,4,0
1993,15800,1.0,0,395000.0,0,6,11,2,0,0,0
2021,50000,1.0,50000,200000.0,0,6,19,0,0,4,0
2044,0,0.9,22000,61900.0,1,2,11,0,0,3,0
2058,84000,0.9,178800,184000.0,0,6,9,0,0,4,0
2067,16000,1.0,17600,104000.0,0,6,22,2,2,4,0
2099,40000,0.9,40000,160000.0,1,5,20,0,2,4,0
2102,32918,0.9,15277,49875.0,1,1,11,0,0,4,0
2109,83160,1.0,87120,336600.0,0,3,11,2,2,0,0
2110,7500,0.9,30946,22500.0,1,3,1,0,0,3,0
2115,22800,1.0,46368,124020.0,0,6,22,2,2,4,0
2017,0,0.9,41571,135000.0,1,3,11,0,0,4,0
2123,20460,0.9,0,20460.0,1,5,9,0,0,4,0
2154,0,0.9,42000,144600.0,1,6,20,0,0,3,0
2816,96558,0.0,0,283140.0,9,4,11,2,2,0,0
2822,5000,0.0,0,5000.0,9,5,4,2,0,1,0
2829,31200,0.0,0,34760.0,9,5,20,0,2,4,0
2775,24750,0.9,33120,100000.0,1,6,15,0,0,4,2
2926,9900,0.0,0,9900.0,9,5,18,0,2,4,0
3022,5520,0.0,0,5520.0,9,7,12,0,0,4,0
2920,5760,0.0,0,6400.0,9,3,1,0,0,4,0
2759,2500,0.1,0,151352.0,8,7,1,0,0,3,0
2067,20000,1.0,18400,104000.0,0,6,22,2,2,4,0
2743,81484,0.9,77722,287034.0,2,2,11,2,2,0,0
1803,14400,1.0,0,518400.0,0,6,15,2,2,0,2
1823,5000,0.9,7700,60000.0,2,2,9,0,2,0,0
1824,15000,0.9,19000,185000.0,2,2,9,0,2,0,0
1825,47520,1.0,82800,671000.0,0,6,19,2,2,0,0
1835,77100,1.0,70932,408000.0,0,6,22,2,2,3,0
1849,136600,1.0,136600,819600.0,0,6,17,0,0,0,0
1855,0,1.0,62780,612800.0,0,6,15,0,0,0,0
1861,0,0.75,65274,246100.0,5,2,11,2,2,0,0
1862,13200,0.9,13200,79200.0,1,2,9,0,2,0,0
1863,0,0.6,89562,404818.0,5,3,11,2,2,0,2
1778,0,1.0,1593,13570.0,0,5,4,0,2,4,0
1864,0,0.75,74382,365600.0,5,0,11,2,2,0,2
1869,3960,1.0,0,200000.0,0,7,16,0,2,3,0
2755,10000,0.1,0,10000.0,8,7,20,0,0,4,0
1912,165340,1.0,221574,1424680.0,0,6,11,0,2,4,0
1934,40025,1.0,8287,182800.0,0,6,19,0,0,3,0
1949,112500,1.0,112500,675000.0,0,5,11,0,2,4,0
1955,30936,1.0,0,38670.0,0,7,12,0,0,4,0
1989,12144,1.0,21252,146256.0,0,6,11,2,2,0,0
2000,5750,0.9,16610,35455.0,1,3,1,0,2,4,0
2008,134378,0.9,0,1343780.0,1,6,11,0,0,4,0
2017,0,0.9,19286,135000.0,1,3,11,0,0,4,0
1865,0,0.75,92598,297500.0,5,4,11,2,2,0,2
1777,60946,1.0,33509,1075200.0,0,7,20,0,2,3,0
1776,0,1.0,94300,917600.0,0,6,15,0,0,0,0
1761,14321,1.0,14972,164000.0,0,6,11,2,2,0,0
998,0,1.0,3703,56300.0,0,5,14,0,0,3,0
1226,6160,1.0,6186,68040.0,0,7,20,2,2,4,0
1262,0,1.0,213,110000.0,0,6,1,0,0,3,0
1322,0,1.0,55200,391200.0,0,6,20,2,2,4,0
1329,8840,1.0,21392,394800.0,0,6,23,0,0,3,2
1419,7800,1.0,7800,468000.0,0,6,17,0,0,4,0
1431,7917,1.0,23750,285000.0,0,6,19,0,2,0,0
1462,40500,1.0,48750,75000.0,0,6,1,0,0,4,0
1475,7000,1.0,7318,42000.0,0,6,4,0,0,4,0
1533,15840,1.0,16560,318240.0,0,6,11,2,0,0,0
1536,13664,1.0,17958,263730.0,0,3,20,0,0,0,0
1544,0,0.1,97520,660000.0,8,6,11,0,2,4,0
1563,30000,0.9,0,50000.0,1,5,18,0,2,4,0
1643,78930,1.0,82800,1123200.0,0,6,19,2,0,0,0
1653,10309,1.0,16142,170880.0,0,6,23,0,0,4,2
1671,55000,1.0,58512,660000.0,0,6,11,2,2,0,0
1721,15590,1.0,16299,178577.0,0,6,11,2,2,0,0
1723,8000,1.0,0,48000.0,0,6,4,0,0,4,0
1733,15840,1.0,16560,181000.0,0,6,11,2,2,0,0
1734,4351,1.0,4548,49800.0,0,6,11,2,2,0,0
1735,5280,1.0,5520,63200.0,0,6,11,2,2,0,0
1740,100000,0.9,220800,1502000.0,11,6,19,2,2,0,2
1746,25360,1.0,70840,308400.0,0,6,17,0,0,4,0
2044,0,0.9,13000,61900.0,1,2,11,0,0,3,0
2058,45960,0.9,16254,184000.0,0,6,9,0,0,4,0
1879,5006,0.9,2208,9500.0,1,3,19,2,0,4,0
2093,10000,0.3,0,10000.0,1,7,22,0,0,3,0
2428,33120,0.9,44160,160320.0,2,6,17,2,2,1,0
2441,4416,0.9,4416,12672.0,1,3,11,2,2,4,0
2467,0,0.9,10714,50000.0,1,5,9,0,0,4,0
2480,36400,1.0,38640,109200.0,0,7,16,2,0,4,0
2557,10720,1.0,10273,22440.0,0,7,16,0,2,4,0
2563,18780,1.0,19320,80400.0,0,6,20,2,2,1,0
2571,0,1.0,24206,92423.0,0,6,18,0,0,4,0
2581,20100,0.9,0,134000.0,1,6,14,0,0,4,0
2612,68838,1.0,75900,95700.0,0,0,11,2,2,0,0
2613,87556,1.0,89866,113309.0,0,3,11,2,2,0,0
2421,51520,0.9,51520,300160.0,2,6,17,2,2,1,0
2618,5000,1.0,0,10000.0,0,6,4,0,0,0,0
2649,267533,0.9,267533,1605200.0,11,6,17,0,2,0,0
2651,0,0.9,50400,70000.0,1,6,11,0,0,4,0
2656,24355,1.0,0,101650.0,0,7,18,0,0,4,0
2658,31280,0.5,0,215280.0,1,6,11,2,0,4,0
2664,7500,0.9,16154,25000.0,1,5,18,0,0,3,0
2670,11200,0.9,0,67200.0,11,2,15,2,2,1,0
2681,46800,0.9,0,99000.0,1,5,14,0,2,4,0
2683,30000,0.9,0,30000.0,1,6,18,0,0,4,0
2713,8000,0.9,0,8000.0,5,7,16,0,2,4,0
2714,56700,0.9,56700,113400.0,1,6,17,0,2,3,0
2623,4000,0.9,3136,24000.0,1,5,18,0,2,0,0
2412,44840,0.9,0,218000.0,1,7,20,2,0,4,0
2609,44100,1.0,0,37500.0,0,1,5,2,0,4,0
2403,25760,1.0,0,324000.0,0,6,4,2,2,4,0
2096,21600,0.9,0,105000.0,1,6,5,0,2,4,0
2411,21120,1.0,21120,42240.0,0,7,20,2,0,4,0
2102,16957,1.0,19307,49875.0,0,1,11,0,0,4,0
2109,88440,1.0,91080,336600.0,0,3,11,2,2,0,0
2121,0,0.9,111619,135000.0,1,7,12,0,0,3,0
2154,0,0.9,71707,144600.0,1,6,20,0,0,3,0
2171,8440,1.0,34017,97800.0,0,5,4,0,0,4,0
2175,24500,1.0,9583,101800.0,0,5,16,0,2,4,0
2218,0,1.0,75000,250000.0,0,6,19,0,2,4,2
2228,112300,1.0,0,674520.0,0,6,9,0,2,4,0
2243,57856,1.0,81696,197470.0,0,6,11,2,2,4,0
2099,40000,1.0,40000,160000.0,0,5,20,0,2,4,0
2265,10000,1.0,7574,22500.0,0,6,4,0,0,4,0
2259,42000,0.9,0,42000.0,1,6,19,0,2,4,0
2378,0,0.75,173113,210000.0,1,5,1,0,0,4,0
2318,32883,1.0,41860,230000.0,0,6,11,2,0,4,0
2312,34650,1.0,38116,57750.0,0,1,11,0,0,4,0
2303,30720,1.0,30720,978432.0,0,6,17,0,0,1,2
2391,3000,0.9,0,28000.0,1,3,21,0,0,3,0
2295,0,0.3,73600,797000.0,4,5,1,0,3,4,0
2292,2000,0.9,0,41850.0,1,5,18,0,2,4,0
2278,28910,0.9,54000,150000.0,1,7,20,0,0,3,0
2302,20000,0.9,36800,88000.0,1,5,19,2,0,4,2
2797,0,0.1,5000,20000.0,7,3,11,0,0,4,0
2919,23200,0.9,0,100000.0,1,6,15,0,0,4,0
2799,0,0.1,20000,35000.0,7,3,11,0,0,3,2
